date,temp_max,temp_min,rainfall_mm,wind_speed,humidity_max,humidity_min,temp_avg,humidity_avg,month,year,temp_range,high_humidity,heavy_rain,season
2020-09-04,31.9,24.8,10.4,9.8,96,64,28.35,80.0,9,2020,7.099999999999998,0,1,Monsoon
2020-09-05,31.3,24.8,14.1,13.1,95,67,28.05,81.0,9,2020,6.5,1,1,Monsoon
2020-09-06,31.5,24.0,29.1,14.7,98,65,27.75,81.5,9,2020,7.5,1,1,Monsoon
2020-09-07,31.7,24.2,0.7,14.1,95,57,27.95,76.0,9,2020,7.5,0,0,Monsoon
2020-09-08,33.8,25.7,0.8,15.4,88,55,29.75,71.5,9,2020,8.099999999999998,0,0,Monsoon
2020-09-09,31.2,25.2,5.1,13.9,98,65,28.2,81.5,9,2020,6.0,1,0,Monsoon
2020-09-10,31.5,24.4,6.4,13.1,96,58,27.95,77.0,9,2020,7.100000000000001,0,0,Monsoon
2020-09-11,31.4,23.9,0.3,13.0,96,58,27.65,77.0,9,2020,7.5,0,0,Monsoon
2020-09-12,31.0,25.1,0.1,13.0,82,60,28.05,71.0,9,2020,5.899999999999999,0,0,Monsoon
2020-09-13,29.0,24.3,3.5,16.2,89,71,26.65,80.0,9,2020,4.699999999999999,0,0,Monsoon
2020-09-14,32.5,25.1,0.1,16.4,88,53,28.8,70.5,9,2020,7.399999999999999,0,0,Monsoon
2020-09-15,34.2,25.0,0.3,21.3,86,51,29.6,68.5,9,2020,9.200000000000003,0,0,Monsoon
2020-09-16,35.0,25.5,1.1,21.3,81,49,30.25,65.0,9,2020,9.5,0,0,Monsoon
2020-09-17,35.1,25.9,0.2,17.6,77,45,30.5,61.0,9,2020,9.200000000000003,0,0,Monsoon
2020-09-18,34.0,26.0,3.5,26.6,78,47,30.0,62.5,9,2020,8.0,0,0,Monsoon
2020-09-19,33.8,25.0,2.3,27.2,87,45,29.4,66.0,9,2020,8.799999999999997,0,0,Monsoon
2020-09-20,29.8,24.6,2.1,21.8,94,59,27.200000000000003,76.5,9,2020,5.199999999999999,0,0,Monsoon
2020-09-21,29.9,24.7,1.0,18.6,83,62,27.3,72.5,9,2020,5.199999999999999,0,0,Monsoon
2020-09-22,35.7,24.3,0.7,25.4,89,38,30.0,63.5,9,2020,11.400000000000002,0,0,Monsoon
2020-09-23,36.5,24.9,0.5,22.0,90,37,30.7,63.5,9,2020,11.600000000000001,0,0,Monsoon
2020-09-24,36.0,25.6,0.2,14.8,93,38,30.8,65.5,9,2020,10.399999999999999,0,0,Monsoon
2020-09-25,33.8,26.2,2.1,18.8,89,48,30.0,68.5,9,2020,7.599999999999998,0,0,Monsoon
2020-09-26,34.2,25.4,0.6,14.4,93,45,29.8,69.0,9,2020,8.800000000000004,0,0,Monsoon
2020-09-27,34.8,25.8,6.7,13.0,91,45,30.3,68.0,9,2020,8.999999999999996,0,0,Monsoon
2020-09-28,34.7,24.3,19.7,12.3,98,48,29.5,73.0,9,2020,10.400000000000002,0,1,Monsoon
2020-09-29,32.8,24.1,12.7,15.8,97,54,28.45,75.5,9,2020,8.699999999999996,0,1,Monsoon
2020-09-30,34.2,24.2,5.4,17.3,94,46,29.200000000000003,70.0,9,2020,10.000000000000004,0,0,Monsoon
2020-10-01,35.2,25.1,0.0,15.4,80,37,30.15,58.5,10,2020,10.100000000000001,0,0,Post-Monsoon
2020-10-02,34.9,24.6,0.3,15.9,87,41,29.75,64.0,10,2020,10.299999999999997,0,0,Post-Monsoon
2020-10-03,36.2,25.6,0.1,16.7,83,40,30.9,61.5,10,2020,10.600000000000001,0,0,Post-Monsoon
2020-10-04,35.6,26.1,0.0,18.5,79,35,30.85,57.0,10,2020,9.5,0,0,Post-Monsoon
2020-10-05,36.1,25.4,0.1,19.8,77,36,30.75,56.5,10,2020,10.700000000000003,0,0,Post-Monsoon
2020-10-06,35.8,25.5,2.3,15.5,88,39,30.65,63.5,10,2020,10.299999999999997,0,0,Post-Monsoon
2020-10-07,35.3,24.5,5.9,13.5,92,44,29.9,68.0,10,2020,10.799999999999997,0,0,Post-Monsoon
2020-10-08,33.9,24.6,6.3,14.6,97,48,29.25,72.5,10,2020,9.299999999999997,0,0,Post-Monsoon
2020-10-09,33.5,25.1,11.7,15.4,96,54,29.3,75.0,10,2020,8.399999999999999,0,1,Post-Monsoon
2020-10-10,32.8,24.5,1.8,14.4,96,57,28.65,76.5,10,2020,8.299999999999997,0,0,Post-Monsoon
2020-10-11,32.9,25.4,0.0,19.8,84,51,29.15,67.5,10,2020,7.5,0,0,Post-Monsoon
2020-10-12,34.7,25.6,0.6,16.9,80,46,30.15,63.0,10,2020,9.100000000000001,0,0,Post-Monsoon
2020-10-13,35.0,26.0,0.0,27.7,74,39,30.5,56.5,10,2020,9.0,0,0,Post-Monsoon
2020-10-14,36.0,24.9,0.0,23.4,76,38,30.45,57.0,10,2020,11.100000000000001,0,0,Post-Monsoon
2020-10-15,35.1,24.5,0.3,14.8,81,42,29.8,61.5,10,2020,10.600000000000001,0,0,Post-Monsoon
2020-10-16,36.0,26.0,1.2,17.3,90,40,31.0,65.0,10,2020,10.0,0,0,Post-Monsoon
2020-10-17,35.2,25.1,20.4,13.2,94,45,30.15,69.5,10,2020,10.100000000000001,0,1,Post-Monsoon
2020-10-18,30.2,24.8,0.8,15.5,98,66,27.5,82.0,10,2020,5.399999999999999,1,0,Post-Monsoon
2020-10-19,32.8,24.9,7.7,15.1,95,58,28.85,76.5,10,2020,7.899999999999999,0,0,Post-Monsoon
2020-10-20,32.5,24.9,9.5,15.3,94,59,28.7,76.5,10,2020,7.600000000000001,0,0,Post-Monsoon
2020-10-21,32.5,25.5,0.3,15.7,86,59,29.0,72.5,10,2020,7.0,0,0,Post-Monsoon
2020-10-22,32.9,25.5,0.0,16.5,84,48,29.2,66.0,10,2020,7.399999999999999,0,0,Post-Monsoon
2020-10-23,33.7,25.1,0.1,14.1,75,46,29.4,60.5,10,2020,8.600000000000001,0,0,Post-Monsoon
2020-10-24,33.8,24.4,0.0,13.0,84,44,29.1,64.0,10,2020,9.399999999999999,0,0,Post-Monsoon
2020-10-25,31.5,24.0,0.0,8.7,97,56,27.75,76.5,10,2020,7.5,0,0,Post-Monsoon
2020-10-26,33.7,24.9,3.1,12.3,96,46,29.3,71.0,10,2020,8.800000000000004,0,0,Post-Monsoon
2020-10-27,33.5,24.1,0.1,11.9,98,42,28.8,70.0,10,2020,9.399999999999999,0,0,Post-Monsoon
2020-10-28,33.4,24.4,0.1,19.3,96,43,28.9,69.5,10,2020,9.0,0,0,Post-Monsoon
2020-10-29,33.3,23.4,0.2,15.6,91,46,28.35,68.5,10,2020,9.899999999999999,0,0,Post-Monsoon
2020-10-30,32.5,24.0,2.0,12.6,92,53,28.25,72.5,10,2020,8.5,0,0,Post-Monsoon
2020-10-31,34.0,23.6,0.3,13.5,99,41,28.8,70.0,10,2020,10.399999999999999,0,0,Post-Monsoon
2020-11-01,35.2,23.1,0.0,15.9,94,35,29.15,64.5,11,2020,12.100000000000001,0,0,Post-Monsoon
2020-11-02,35.0,23.8,0.3,16.1,92,38,29.4,65.0,11,2020,11.2,0,0,Post-Monsoon
2020-11-03,33.7,24.5,0.6,15.0,93,46,29.1,69.5,11,2020,9.200000000000003,0,0,Post-Monsoon
2020-11-04,32.4,25.0,7.6,14.8,96,58,28.7,77.0,11,2020,7.399999999999999,0,0,Post-Monsoon
2020-11-05,31.5,24.0,9.6,13.0,96,63,27.75,79.5,11,2020,7.5,0,0,Post-Monsoon
2020-11-06,30.4,24.1,4.5,17.6,97,67,27.25,82.0,11,2020,6.299999999999997,1,0,Post-Monsoon
2020-11-07,30.5,24.5,4.0,19.1,97,67,27.5,82.0,11,2020,6.0,1,0,Post-Monsoon
2020-11-08,31.0,24.5,3.2,21.4,95,54,27.75,74.5,11,2020,6.5,0,0,Post-Monsoon
2020-11-09,32.0,24.0,0.1,21.3,88,46,28.0,67.0,11,2020,8.0,0,0,Post-Monsoon
2020-11-10,31.5,22.4,0.0,17.9,88,45,26.95,66.5,11,2020,9.100000000000001,0,0,Post-Monsoon
2020-11-11,30.1,23.5,0.4,19.4,86,59,26.8,72.5,11,2020,6.600000000000001,0,0,Post-Monsoon
2020-11-12,30.8,23.9,9.6,17.1,96,62,27.35,79.0,11,2020,6.900000000000002,0,0,Post-Monsoon
2020-11-13,28.6,24.2,10.4,13.7,97,76,26.4,86.5,11,2020,4.400000000000002,1,1,Post-Monsoon
2020-11-14,30.6,23.9,3.7,21.3,98,59,27.25,78.5,11,2020,6.700000000000003,0,0,Post-Monsoon
2020-11-15,29.0,23.8,16.0,14.1,98,74,26.4,86.0,11,2020,5.199999999999999,1,1,Post-Monsoon
2020-11-16,28.2,23.9,16.8,12.3,98,81,26.05,89.5,11,2020,4.300000000000001,1,1,Post-Monsoon
2020-11-17,28.9,24.0,14.8,15.0,98,78,26.45,88.0,11,2020,4.899999999999999,1,1,Post-Monsoon
2020-11-18,30.2,23.8,12.9,14.9,99,72,27.0,85.5,11,2020,6.399999999999999,1,1,Post-Monsoon
2020-11-19,29.8,23.5,3.6,13.7,97,65,26.65,81.0,11,2020,6.300000000000001,1,0,Post-Monsoon
2020-11-20,31.2,23.3,0.1,16.1,97,49,27.25,73.0,11,2020,7.899999999999999,0,0,Post-Monsoon
2020-11-21,30.5,22.6,0.0,16.4,97,52,26.55,74.5,11,2020,7.899999999999999,0,0,Post-Monsoon
2020-11-22,29.4,21.3,0.0,14.5,95,52,25.35,73.5,11,2020,8.099999999999998,0,0,Post-Monsoon
2020-11-23,29.9,22.8,0.0,21.3,86,55,26.35,70.5,11,2020,7.099999999999998,0,0,Post-Monsoon
2020-11-24,28.5,24.3,4.5,21.6,87,72,26.4,79.5,11,2020,4.199999999999999,0,0,Post-Monsoon
2020-11-25,26.0,23.0,44.4,24.5,89,74,24.5,81.5,11,2020,3.0,1,1,Post-Monsoon
2020-11-26,29.8,22.8,19.1,21.9,94,63,26.3,78.5,11,2020,7.0,0,1,Post-Monsoon
2020-11-27,29.8,22.3,1.9,14.8,97,70,26.05,83.5,11,2020,7.5,1,0,Post-Monsoon
2020-11-28,28.9,23.3,6.2,12.6,97,70,26.1,83.5,11,2020,5.599999999999998,1,0,Post-Monsoon
2020-11-29,29.0,23.1,2.1,17.6,98,70,26.05,84.0,11,2020,5.899999999999999,1,0,Post-Monsoon
2020-11-30,28.7,23.8,3.9,19.5,94,70,26.25,82.0,11,2020,4.899999999999999,1,0,Post-Monsoon
2020-12-01,29.4,22.5,0.2,22.8,94,56,25.95,75.0,12,2020,6.899999999999999,0,0,Winter
2020-12-02,26.7,23.0,30.8,25.9,93,73,24.85,83.0,12,2020,3.6999999999999993,1,1,Winter
2020-12-03,24.4,22.6,107.5,28.7,97,92,23.5,94.5,12,2020,1.7999999999999972,1,1,Winter
2020-12-04,25.0,23.3,80.3,22.7,97,92,24.15,94.5,12,2020,1.6999999999999993,1,1,Winter
2020-12-05,26.6,23.3,29.2,19.1,98,81,24.950000000000003,89.5,12,2020,3.3000000000000007,1,1,Winter
2020-12-06,27.2,23.1,51.2,16.6,98,82,25.15,90.0,12,2020,4.099999999999998,1,1,Winter
2020-12-07,27.0,23.0,19.7,16.1,99,83,25.0,91.0,12,2020,4.0,1,1,Winter
2020-12-08,28.4,23.4,10.5,18.4,97,80,25.9,88.5,12,2020,5.0,1,1,Winter
2020-12-09,29.0,22.7,2.1,17.6,98,68,25.85,83.0,12,2020,6.300000000000001,1,0,Winter
2020-12-10,27.4,20.8,2.1,13.8,96,74,24.1,85.0,12,2020,6.599999999999998,1,0,Winter
2020-12-11,28.6,19.6,0.0,14.2,97,61,24.1,79.0,12,2020,9.0,0,0,Winter
2020-12-12,27.9,20.9,0.6,14.2,96,66,24.4,81.0,12,2020,7.0,1,0,Winter
2020-12-13,26.9,20.9,1.1,13.9,98,70,23.9,84.0,12,2020,6.0,1,0,Winter
2020-12-14,27.9,20.0,0.3,13.8,99,63,23.95,81.0,12,2020,7.899999999999999,1,0,Winter
2020-12-15,28.0,20.5,2.2,19.8,93,70,24.25,81.5,12,2020,7.5,1,0,Winter
2020-12-16,25.0,22.7,16.2,14.3,97,81,23.85,89.0,12,2020,2.3000000000000007,1,1,Winter
2020-12-17,25.6,22.2,57.6,14.1,99,87,23.9,93.0,12,2020,3.400000000000002,1,1,Winter
2020-12-18,25.8,23.0,9.4,16.1,97,86,24.4,91.5,12,2020,2.8000000000000007,1,0,Winter
2020-12-19,27.8,22.7,2.0,20.4,95,67,25.25,81.0,12,2020,5.100000000000001,1,0,Winter
2020-12-20,28.5,21.8,0.0,23.2,96,57,25.15,76.5,12,2020,6.699999999999999,0,0,Winter
2020-12-21,27.2,20.6,0.3,21.2,81,61,23.9,71.0,12,2020,6.599999999999998,0,0,Winter
2020-12-22,27.0,21.4,0.0,20.9,81,66,24.2,73.5,12,2020,5.600000000000001,0,0,Winter
2020-12-23,27.1,21.9,0.0,18.4,84,68,24.5,76.0,12,2020,5.200000000000003,0,0,Winter
2020-12-24,28.1,20.5,0.0,15.6,90,61,24.3,75.5,12,2020,7.600000000000001,0,0,Winter
2020-12-25,28.1,19.7,0.0,15.9,93,62,23.9,77.5,12,2020,8.400000000000002,0,0,Winter
2020-12-26,28.4,19.0,0.0,12.5,95,53,23.7,74.0,12,2020,9.399999999999999,0,0,Winter
2020-12-27,28.9,20.5,0.0,20.3,90,58,24.7,74.0,12,2020,8.399999999999999,0,0,Winter
2020-12-28,29.0,21.0,0.0,19.2,89,56,25.0,72.5,12,2020,8.0,0,0,Winter
2020-12-29,26.8,22.5,2.4,17.7,91,74,24.65,82.5,12,2020,4.300000000000001,1,0,Winter
2020-12-30,27.9,22.9,2.6,18.1,93,73,25.4,83.0,12,2020,5.0,1,0,Winter
2020-12-31,26.3,22.1,16.2,18.1,99,85,24.200000000000003,92.0,12,2020,4.199999999999999,1,1,Winter
2021-01-01,28.0,21.4,0.6,19.1,95,58,24.7,76.5,1,2021,6.600000000000001,0,0,Winter
2021-01-02,27.9,21.5,1.6,19.9,93,69,24.7,81.0,1,2021,6.399999999999999,1,0,Winter
2021-01-03,26.8,22.5,18.2,15.3,97,81,24.65,89.0,1,2021,4.300000000000001,1,1,Winter
2021-01-04,29.1,23.0,1.6,16.6,97,63,26.05,80.0,1,2021,6.100000000000001,0,0,Winter
2021-01-05,26.7,22.7,9.9,16.8,96,81,24.7,88.5,1,2021,4.0,1,0,Winter
2021-01-06,27.5,22.9,13.2,10.6,98,79,25.2,88.5,1,2021,4.600000000000001,1,1,Winter
2021-01-07,28.5,22.9,2.8,14.8,98,72,25.7,85.0,1,2021,5.600000000000001,1,0,Winter
2021-01-08,28.0,22.9,9.6,14.9,97,76,25.45,86.5,1,2021,5.100000000000001,1,0,Winter
2021-01-09,28.3,23.1,3.3,13.8,97,74,25.700000000000003,85.5,1,2021,5.199999999999999,1,0,Winter
2021-01-10,27.9,23.2,3.5,17.1,96,74,25.55,85.0,1,2021,4.699999999999999,1,0,Winter
2021-01-11,25.1,23.1,38.9,19.3,96,91,24.1,93.5,1,2021,2.0,1,1,Winter
2021-01-12,24.9,22.7,42.4,24.5,97,91,23.8,94.0,1,2021,2.1999999999999993,1,1,Winter
2021-01-13,28.1,22.6,22.4,19.3,98,75,25.35,86.5,1,2021,5.5,1,1,Winter
2021-01-14,28.6,22.4,7.3,15.1,96,72,25.5,84.0,1,2021,6.200000000000003,1,0,Winter
2021-01-15,27.2,22.8,7.8,17.6,97,78,25.0,87.5,1,2021,4.399999999999999,1,0,Winter
2021-01-16,27.8,22.1,5.2,15.5,97,75,24.950000000000003,86.0,1,2021,5.699999999999999,1,0,Winter
2021-01-17,28.8,20.3,0.0,13.0,98,58,24.55,78.0,1,2021,8.5,0,0,Winter
2021-01-18,28.1,19.6,0.0,18.4,94,60,23.85,77.0,1,2021,8.5,0,0,Winter
2021-01-19,28.7,19.2,0.2,14.7,93,59,23.95,76.0,1,2021,9.5,0,0,Winter
2021-01-20,27.5,21.6,2.4,15.5,93,72,24.55,82.5,1,2021,5.899999999999999,1,0,Winter
2021-01-21,29.2,23.1,0.7,10.8,99,75,26.15,87.0,1,2021,6.099999999999998,1,0,Winter
2021-01-22,29.5,22.1,1.4,11.3,100,70,25.8,85.0,1,2021,7.399999999999999,1,0,Winter
2021-01-23,30.0,22.0,0.0,14.2,98,53,26.0,75.5,1,2021,8.0,0,0,Winter
2021-01-24,28.5,20.2,0.0,10.8,98,56,24.35,77.0,1,2021,8.3,0,0,Winter
2021-01-25,29.4,19.8,1.5,11.1,99,55,24.6,77.0,1,2021,9.599999999999998,0,0,Winter
2021-01-26,28.8,20.0,0.0,15.5,97,53,24.4,75.0,1,2021,8.8,0,0,Winter
2021-01-27,28.5,18.5,0.0,15.3,97,51,23.5,74.0,1,2021,10.0,0,0,Winter
2021-01-28,28.8,19.9,0.4,17.4,94,53,24.35,73.5,1,2021,8.900000000000002,0,0,Winter
2021-01-29,28.3,20.7,1.3,17.7,91,64,24.5,77.5,1,2021,7.600000000000001,0,0,Winter
2021-01-30,29.1,21.7,1.1,16.6,94,57,25.4,75.5,1,2021,7.400000000000002,0,0,Winter
2021-01-31,30.1,20.9,0.6,16.5,95,54,25.5,74.5,1,2021,9.200000000000003,0,0,Winter
2021-02-01,30.2,21.2,0.0,19.9,97,49,25.7,73.0,2,2021,9.0,0,0,Winter
2021-02-02,30.4,21.2,0.0,18.2,92,48,25.8,70.0,2,2021,9.2,0,0,Winter
2021-02-03,30.0,21.7,0.0,19.4,94,48,25.85,71.0,2,2021,8.3,0,0,Winter
2021-02-04,29.9,20.4,0.0,18.3,93,40,25.15,66.5,2,2021,9.5,0,0,Winter
2021-02-05,29.9,19.5,0.0,15.3,92,46,24.7,69.0,2,2021,10.399999999999999,0,0,Winter
2021-02-06,30.0,20.0,0.0,17.9,91,46,25.0,68.5,2,2021,10.0,0,0,Winter
2021-02-07,30.6,19.8,0.0,20.1,96,33,25.200000000000003,64.5,2,2021,10.8,0,0,Winter
2021-02-08,30.5,20.5,0.0,21.6,96,34,25.5,65.0,2,2021,10.0,0,0,Winter
2021-02-09,29.7,20.0,0.0,20.7,94,37,24.85,65.5,2,2021,9.7,0,0,Winter
2021-02-10,29.5,20.0,0.0,14.6,87,40,24.75,63.5,2,2021,9.5,0,0,Winter
2021-02-11,29.9,17.8,0.0,14.6,95,41,23.85,68.0,2,2021,12.099999999999998,0,0,Winter
2021-02-12,29.5,18.1,0.0,15.1,88,43,23.8,65.5,2,2021,11.399999999999999,0,0,Winter
2021-02-13,30.7,18.7,0.0,14.5,95,40,24.7,67.5,2,2021,12.0,0,0,Winter
2021-02-14,31.2,19.5,0.0,16.6,97,41,25.35,69.0,2,2021,11.7,0,0,Winter
2021-02-15,32.5,20.2,0.0,16.0,97,40,26.35,68.5,2,2021,12.3,0,0,Winter
2021-02-16,31.6,21.2,0.0,13.4,97,42,26.4,69.5,2,2021,10.400000000000002,0,0,Winter
2021-02-17,31.5,20.1,0.0,19.9,97,43,25.8,70.0,2,2021,11.399999999999999,0,0,Winter
2021-02-18,28.8,20.9,1.8,14.5,92,58,24.85,75.0,2,2021,7.900000000000002,0,0,Winter
2021-02-19,30.2,20.8,0.9,15.0,89,54,25.5,71.5,2,2021,9.399999999999999,0,0,Winter
2021-02-20,28.9,22.5,2.0,16.9,94,64,25.7,79.0,2,2021,6.399999999999999,0,0,Winter
2021-02-21,29.4,22.1,3.4,13.6,95,67,25.75,81.0,2,2021,7.299999999999997,1,0,Winter
2021-02-22,30.3,22.1,0.8,16.4,94,59,26.200000000000003,76.5,2,2021,8.2,0,0,Winter
2021-02-23,32.2,22.5,0.0,15.9,98,44,27.35,71.0,2,2021,9.700000000000003,0,0,Winter
2021-02-24,32.7,20.9,0.0,13.3,98,42,26.8,70.0,2,2021,11.800000000000004,0,0,Winter
2021-02-25,32.8,19.5,0.0,13.3,100,37,26.15,68.5,2,2021,13.299999999999997,0,0,Winter
2021-02-26,34.4,19.2,0.0,12.0,100,26,26.8,63.0,2,2021,15.2,0,0,Winter
2021-02-27,33.8,19.0,0.0,12.2,99,36,26.4,67.5,2,2021,14.799999999999997,0,0,Winter
2021-02-28,33.5,18.8,0.0,15.0,100,33,26.15,66.5,2,2021,14.7,0,0,Winter
2021-03-01,33.5,19.4,0.0,15.6,100,34,26.45,67.0,3,2021,14.100000000000001,0,0,Summer
2021-03-02,34.3,19.5,0.0,18.1,100,28,26.9,64.0,3,2021,14.799999999999997,0,0,Summer
2021-03-03,33.7,19.1,0.0,18.4,100,28,26.4,64.0,3,2021,14.600000000000001,0,0,Summer
2021-03-04,32.0,20.5,0.0,15.7,96,39,26.25,67.5,3,2021,11.5,0,0,Summer
2021-03-05,33.4,20.5,0.0,18.5,95,40,26.95,67.5,3,2021,12.899999999999999,0,0,Summer
2021-03-06,34.6,20.5,0.0,13.8,97,32,27.55,64.5,3,2021,14.100000000000001,0,0,Summer
2021-03-07,34.7,20.5,0.0,17.6,100,37,27.6,68.5,3,2021,14.200000000000003,0,0,Summer
2021-03-08,33.8,22.8,0.6,16.6,98,41,28.3,69.5,3,2021,10.999999999999996,0,0,Summer
2021-03-09,34.0,23.2,0.6,16.6,96,36,28.6,66.0,3,2021,10.8,0,0,Summer
2021-03-10,33.2,23.9,1.0,15.8,95,50,28.55,72.5,3,2021,9.300000000000004,0,0,Summer
2021-03-11,34.3,23.1,0.1,16.5,98,36,28.7,67.0,3,2021,11.199999999999996,0,0,Summer
2021-03-12,33.6,21.6,0.0,16.3,98,34,27.6,66.0,3,2021,12.0,0,0,Summer
2021-03-13,33.8,21.0,0.2,17.3,98,37,27.4,67.5,3,2021,12.799999999999997,0,0,Summer
2021-03-14,34.8,22.2,0.0,19.8,94,31,28.5,62.5,3,2021,12.599999999999998,0,0,Summer
2021-03-15,35.8,21.6,0.0,19.8,96,24,28.7,60.0,3,2021,14.199999999999996,0,0,Summer
2021-03-16,35.7,21.5,0.0,19.1,100,25,28.6,62.5,3,2021,14.200000000000003,0,0,Summer
2021-03-17,35.4,21.1,0.0,18.7,99,31,28.25,65.0,3,2021,14.299999999999997,0,0,Summer
2021-03-18,34.4,21.8,0.0,14.8,98,31,28.1,64.5,3,2021,12.599999999999998,0,0,Summer
2021-03-19,34.5,20.9,0.0,16.8,97,34,27.7,65.5,3,2021,13.600000000000001,0,0,Summer
2021-03-20,33.5,21.0,0.0,11.2,98,39,27.25,68.5,3,2021,12.5,0,0,Summer
2021-03-21,35.2,22.2,0.0,15.6,100,33,28.700000000000003,66.5,3,2021,13.000000000000004,0,0,Summer
2021-03-22,35.3,23.0,0.0,16.3,95,36,29.15,65.5,3,2021,12.299999999999997,0,0,Summer
2021-03-23,35.7,22.5,0.0,18.7,98,36,29.1,67.0,3,2021,13.200000000000003,0,0,Summer
2021-03-24,35.8,23.2,0.1,17.6,92,35,29.5,63.5,3,2021,12.599999999999998,0,0,Summer
2021-03-25,36.8,24.6,0.0,18.0,94,30,30.7,62.0,3,2021,12.199999999999996,0,0,Summer
2021-03-26,35.8,24.5,0.1,16.2,95,35,30.15,65.0,3,2021,11.299999999999997,0,0,Summer
2021-03-27,36.5,23.5,0.1,17.4,99,31,30.0,65.0,3,2021,13.0,0,0,Summer
2021-03-28,36.4,23.7,0.0,17.2,98,35,30.05,66.5,3,2021,12.7,0,0,Summer
2021-03-29,36.9,25.2,0.1,16.2,91,33,31.05,62.0,3,2021,11.7,0,0,Summer
2021-03-30,39.1,25.0,0.0,15.7,89,20,32.05,54.5,3,2021,14.100000000000001,0,0,Summer
2021-03-31,39.5,25.2,0.0,21.1,94,24,32.35,59.0,3,2021,14.3,0,0,Summer
2021-04-01,39.2,26.1,0.3,23.4,91,26,32.650000000000006,58.5,4,2021,13.100000000000001,0,0,Summer
2021-04-02,40.1,25.6,0.0,23.8,96,21,32.85,58.5,4,2021,14.5,0,0,Summer
2021-04-03,39.6,25.5,0.0,21.7,96,21,32.55,58.5,4,2021,14.100000000000001,0,0,Summer
2021-04-04,39.5,25.2,0.0,17.2,98,24,32.35,61.0,4,2021,14.3,0,0,Summer
2021-04-05,38.1,26.4,0.0,19.4,92,32,32.25,62.0,4,2021,11.700000000000003,0,0,Summer
2021-04-06,36.7,24.9,0.4,18.4,94,29,30.8,61.5,4,2021,11.800000000000004,0,0,Summer
2021-04-07,36.8,22.7,0.0,17.2,99,26,29.75,62.5,4,2021,14.099999999999998,0,0,Summer
2021-04-08,36.6,23.4,0.0,18.3,98,27,30.0,62.5,4,2021,13.200000000000003,0,0,Summer
2021-04-09,36.3,25.0,0.2,15.3,92,29,30.65,60.5,4,2021,11.299999999999997,0,0,Summer
2021-04-10,34.2,24.6,2.1,16.3,94,45,29.4,69.5,4,2021,9.600000000000001,0,0,Summer
2021-04-11,34.7,23.9,0.9,12.1,97,47,29.3,72.0,4,2021,10.800000000000004,0,0,Summer
2021-04-12,32.6,25.5,3.2,17.7,91,54,29.05,72.5,4,2021,7.100000000000001,0,0,Summer
2021-04-13,33.5,24.7,3.8,20.1,97,49,29.1,73.0,4,2021,8.8,0,0,Summer
2021-04-14,34.0,24.9,2.1,15.8,96,50,29.45,73.0,4,2021,9.100000000000001,0,0,Summer
2021-04-15,33.1,24.6,19.2,11.4,95,54,28.85,74.5,4,2021,8.5,0,1,Summer
2021-04-16,34.0,23.6,12.8,15.0,99,54,28.8,76.5,4,2021,10.399999999999999,0,1,Summer
2021-04-17,35.3,25.4,0.0,15.3,94,43,30.35,68.5,4,2021,9.899999999999999,0,0,Summer
2021-04-18,35.8,25.8,0.4,16.5,95,40,30.8,67.5,4,2021,9.999999999999996,0,0,Summer
2021-04-19,37.5,25.8,0.2,17.5,93,33,31.65,63.0,4,2021,11.7,0,0,Summer
2021-04-20,38.0,26.0,0.1,16.9,96,31,32.0,63.5,4,2021,12.0,0,0,Summer
2021-04-21,37.5,26.0,0.0,17.1,95,35,31.75,65.0,4,2021,11.5,0,0,Summer
2021-04-22,37.3,25.6,0.0,17.2,96,34,31.45,65.0,4,2021,11.699999999999996,0,0,Summer
2021-04-23,38.1,25.2,0.0,18.4,97,29,31.65,63.0,4,2021,12.900000000000002,0,0,Summer
2021-04-24,37.6,26.1,0.0,14.9,95,32,31.85,63.5,4,2021,11.5,0,0,Summer
2021-04-25,35.7,26.8,0.2,13.5,89,40,31.25,64.5,4,2021,8.900000000000002,0,0,Summer
2021-04-26,36.2,26.8,0.3,15.8,89,37,31.5,63.0,4,2021,9.400000000000002,0,0,Summer
2021-04-27,36.8,26.5,0.4,16.8,92,36,31.65,64.0,4,2021,10.299999999999997,0,0,Summer
2021-04-28,38.2,26.6,0.0,16.9,93,32,32.400000000000006,62.5,4,2021,11.600000000000001,0,0,Summer
2021-04-29,38.5,26.8,0.0,17.0,93,31,32.65,62.0,4,2021,11.7,0,0,Summer
2021-04-30,36.0,27.4,0.6,15.6,88,45,31.7,66.5,4,2021,8.600000000000001,0,0,Summer
2021-05-01,34.8,26.9,1.1,13.6,90,46,30.85,68.0,5,2021,7.899999999999999,0,0,Summer
2021-05-02,35.3,26.5,3.0,16.3,88,44,30.9,66.0,5,2021,8.799999999999997,0,0,Summer
2021-05-03,34.5,26.5,3.4,15.3,90,52,30.5,71.0,5,2021,8.0,0,0,Summer
2021-05-04,36.2,25.7,1.3,17.8,91,42,30.950000000000003,66.5,5,2021,10.500000000000004,0,0,Summer
2021-05-05,36.5,25.3,0.6,15.4,95,40,30.9,67.5,5,2021,11.2,0,0,Summer
2021-05-06,35.2,25.7,2.1,15.0,95,49,30.450000000000003,72.0,5,2021,9.500000000000004,0,0,Summer
2021-05-07,34.8,26.3,0.8,16.1,92,46,30.55,69.0,5,2021,8.499999999999996,0,0,Summer
